cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
103_78_1,41.3274,16.0304,10.0,0.00032615786040443573,0.0,0.2355200491626978,3.2898345601021226e-05,7
106_34_1,37.38518888888889,15.971644444444443,10.0,0.001304631441617743,1.709852062464606e-05,0.31156953406839083,6.119120955141652e-05,5
92_25_1,36.634,14.38,10.0,0.00016307893020221786,0.0,0.20324825986078887,2.1924775783950835e-05,2
70_102_0,43.653175000000005,12.205654545454546,0.0,0.00611545988258317,0.00030255040091383225,0.3409223584354933,0.0002561466876611734,2
101_44_13,38.32015,15.497875,130.0,0.0006523157208088715,5.26105959801974e-05,0.2846928826779331,3.601360842223357e-05,3
89_80_1,41.59538913043478,14.366271739130436,10.0,0.007257012393998695,0.0010640593929393787,0.3409507923269391,0.0003280318086047089,2
77_82_0,41.85865,12.948625,0.0,0.001304631441617743,0.00013189241171301887,0.31430841384966296,5.086721998946565e-05,2
89_80_2,41.564,14.346499999999999,20.0,0.00032615786040443573,5.0836198814934425e-08,0.24691457448307796,2.298258883359074e-05,2
50_114_1,44.7975,9.6995,10.0,0.00032615786040443573,1.8280238361074336e-06,0.2552660061610191,2.9368754363668913e-05,3
50_115_1,44.858000000000004,9.712666666666665,10.0,0.0004892367906066536,0.001163007439415772,0.2568645931511153,4.178648722708513e-05,3
104_61_0,39.81858235294118,16.001920588235294,0.0,0.005300065231572081,0.0014202203351334302,0.3395442841717656,0.00020108428848670783,5
104_63_0,39.9449312,16.0152136,0.0,0.024624918460534898,0.004951705693624744,0.3688642925890279,0.0014198605501191286,3
99_84_0,41.883973469387755,15.607510204081633,0.0,0.0077462491846053486,0.0016008306794519517,0.32353717089642803,0.000360296532692428,13
73_130_0,46.171,12.74,0.0,0.00032615786040443573,7.267448705639516e-08,0.2791142265413414,2.9786981113530177e-05,5
100_68_0,40.46425238095238,15.571642857142857,0.0,0.0033431180691454662,0.0004672837009167414,0.3229918356597314,0.00012072367825120698,5
78_99_1,43.3520625,13.209325,10.0,0.001304631441617743,1.1581723882868933e-05,0.2997140692587795,6.64025319202938e-05,2
53_105_1,43.97635,10.1176,10.0,0.00032615786040443573,4.318005450606461e-05,0.28151684877421723,2.4312992376577506e-05,2
93_65_1,40.257999999999996,14.718,10.0,0.00032615786040443573,0.0001630922286553046,0.23784035373516407,2.866632342940325e-05,2
108_37_1,37.613,16.18,10.0,0.00016307893020221786,0.0,0.19215643263400342,2.4474615000490953e-05,2
60_95_1,43.046,10.906,10.0,0.00032615786040443573,3.154168703401773e-05,0.2569399342146613,2.85973359985508e-05,2
